Index_ID,Date,Monster involved,Days of Investigation,Region,Crime Type,Crime Weapon,Time of Day,Evidence Found,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food
8631,2022-02-18,Skeleton,87.0,castle,nightly disturbance,brute force,night,bones,Skeleton,Yes,1192.0,F,172.0,14.0,6.0,silver,lasagna
8632,2021-07-12,Witch,56.0,village,theft,knife,dusk,cloak,Witch,No,117.0,M,181.0,24.0,5.0,hazelnut,lasagna
8633,2022-04-24,Vampire,3.0,castle,assault,,night,cloak,Vampire,Yes,433.0,F,186.0,42.0,8.0,silver,rats
8634,2024-01-04,Zombie,5.0,forest,kidnapping,axe,day,potions,Zombie,Yes,58.0,F,165.0,17.0,5.0,silver,humans
8635,2024-06-07,Vampire,17.0,castle,nightly disturbance,knife,night,teeth,Vampire,No,824.0,F,152.0,31.0,5.0,silver,lasagna
8636,2023-05-26,Ghost,22.0,castle,vandalism,pistol,night,potions,Ghost,No,1045.0,M,185.0,31.0,9.0,sunlight,brain
8637,2023-12-20,Werewolf,28.0,forest,assault,pistol,night,fur,Werewolf,No,84.0,M,170.0,41.0,6.0,silver,rats
8638,2021-05-12,Skeleton,7.0,mountain,assault,knife,day,bones,Skeleton,No,1345.0,M,165.0,33.0,1.0,silver,lasagna
8639,2020-09-05,Zombie,45.0,forest,kidnapping,pistol,dawn,potions,Zombie,No,57.0,F,165.0,18.0,10.0,sunlight,lasagna
8640,2024-03-12,Zombie,5.0,swamp,murder,axe,day,potions,Zombie,No,95.0,F,190.0,6.0,5.0,cat hair,lasagna
8641,2020-11-17,Witch,16.0,forest,arson,axe,dusk,bones,Witch,Yes,303.0,M,190.0,14.0,5.0,hazelnut,rats
8642,2020-06-04,Vampire,21.0,village,assault,,dawn,teeth,Vampire,No,537.0,M,154.0,56.0,7.0,sunlight,lasagna
8643,2020-07-25,Witch,53.0,swamp,arson,knife,dusk,potions,Witch,Yes,617.0,F,177.0,13.0,1.0,hazelnut,brain
8644,2020-11-11,Werewolf,72.0,mountain,assault,brute force,dawn,fur,Werewolf,No,68.0,M,198.0,88.0,3.0,silver,rats
8645,2019-12-22,Werewolf,56.0,mountain,assault,,night,fur,Werewolf,Yes,115.0,M,163.0,96.0,7.0,cat hair,lasagna
8646,2024-02-07,Witch,41.0,village,arson,axe,dawn,cloak,Witch,Yes,559.0,F,157.0,15.0,4.0,hazelnut,brain
8647,2023-04-05,Skeleton,5.0,castle,nightly disturbance,knife,night,bones,Skeleton,No,871.0,M,189.0,1.0,1.0,silver,pesto pasta
8648,2023-04-15,Werewolf,17.0,mountain,assault,,night,potions,Werewolf,No,141.0,F,175.0,67.0,7.0,cat hair,Lasagna
8649,2021-04-28,Witch,87.0,swamp,arson,,day,fur,Witch,No,359.0,M,189.0,15.0,2.0,hazelnut,lasagna
8650,2023-03-23,Vampire,2.0,castle,assault,knife,night,teeth,Vampire,Yes,442.0,M,160.0,27.0,8.0,sunlight,pesto pasta
8651,2023-01-03,Witch,69.0,swamp,arson,knife,dusk,bones,Witch,No,483.0,F,193.0,16.0,1.0,pumpkin,rats
8652,2023-04-06,Witch,24.0,village,kidnapping,,day,cloak,Witch,No,414.0,M,161.0,15.0,1.0,hazelnut,pesto pasta
8653,2021-02-13,Ghost,41.0,castle,vandalism,,dusk,cloak,Ghost,Yes,1882.0,M,154.0,22.0,9.0,silver,rats
8654,2023-03-04,Werewolf,67.0,mountain,nightly disturbance,knife,night,fur,Werewolf,Yes,119.0,F,150.0,51.0,1.0,silver,rats
8655,2021-02-16,Skeleton,95.0,mountain,nightly disturbance,knife,night,cloak,Skeleton,Yes,751.0,M,165.0,45.0,9.0,pumpkin,lasagna
8656,2021-02-13,Skeleton,14.0,mountain,Assault,axe,day,bones,Skeleton,No,307.0,F,172.0,25.0,4.0,silver,humans
8657,2023-09-06,Ghost,52.0,castle,theft,axe,night,cloak,Ghost,Yes,134.0,F,159.0,66.0,10.0,sunlight,rats
8658,2019-12-22,Zombie,79.0,forest,murder,,dawn,blood,Zombie,Yes,127.0,F,193.0,13.0,9.0,sunlight,humans
8659,2021-11-03,Skeleton,98.0,mountain,arson,brute force,dusk,bones,Skeleton,No,637.0,F,151.0,22.0,5.0,silver,lasagna
8660,2020-04-09,Witch,43.0,village,arson,brute force,dusk,bones,Witch,Yes,499.0,M,155.0,27.0,7.0,hazelnut,pesto pasta
8661,2023-09-08,Ghost,51.0,castle,vandalism,axe,night,potions,Ghost,Yes,1443.0,M,155.0,4.0,9.0,sunlight,pesto pasta
8662,2024-03-14,Vampire,67.0,castle,assault,brute force,night,blood,Vampire,Yes,43.0,F,166.0,41.0,6.0,garlic,rats
8663,2022-07-02,Werewolf,35.0,mountain,assault,brute force,night,fur,Werewolf,No,112.0,M,174.0,68.0,7.0,hazelnut,pesto pasta
8664,2020-07-30,Werewolf,68.0,forest,nightly disturbance,knife,night,teeth,Werewolf,Yes,64.0,M,161.0,42.0,4.0,hazelnut,rats
8665,2022-08-23,Werewolf,25.0,forest,assault,pistol,night,fur,Werewolf,Yes,107.0,M,151.0,4.0,6.0,silver,Humans
8666,2024-07-27,Witch,60.0,village,kidnapping,knife,dawn,potions,Witch,No,584.0,M,159.0,19.0,5.0,silver,humans
8667,2023-03-21,Vampire,29.0,castle,nightly disturbance,pistol,night,blood,Vampire,No,347.0,F,180.0,48.0,6.0,garlic,brain
8668,2022-06-16,Ghost,14.0,castle,arson,brute force,dusk,potions,Ghost,No,2645.0,M,178.0,77.0,9.0,hazelnut,PESTO PASTA
8669,2023-10-27,Ghost,18.0,village,nightly disturbance,,night,cloak,Ghost,No,534.0,M,161.0,65.0,10.0,pumpkin,pesto pasta
8670,2023-06-21,Werewolf,13.0,mountain,assault,brute force,night,teeth,Werewolf,No,51.0,M,151.0,44.0,7.0,Silver,rats
8671,2021-12-03,Vampire,7.0,castle,theft,,night,cloak,Vampire,Yes,385.0,F,164.0,47.0,7.0,garlic,lasagna
8672,2020-11-09,Vampire,29.0,castle,theft,axe,dusk,blood,Vampire,Yes,658.0,M,159.0,49.0,4.0,garlic,humans
8673,2024-08-09,Vampire,84.0,village,assault,pistol,night,cloak,Vampire,Yes,213.0,F,191.0,21.0,7.0,sunlight,pesto pasta
8674,2021-12-31,Skeleton,31.0,castle,vandalism,,day,cloak,Skeleton,No,941.0,F,191.0,11.0,10.0,pumpkin,pesto pasta
8675,2022-08-01,Skeleton,71.0,mountain,nightly disturbance,axe,night,cloak,Skeleton,No,653.0,F,192.0,22.0,6.0,hazelnut,rats
8676,2022-06-26,Werewolf,47.0,forest,vandalism,brute force,night,fur,Werewolf,No,39.0,F,151.0,53.0,6.0,silver,lasagna
8677,2020-08-06,Vampire,3.0,village,nightly disturbance,axe,night,cloak,Vampire,No,292.0,F,156.0,48.0,4.0,garlic,lasagna
8678,2020-09-29,Zombie,36.0,mountain,kidnapping,axe,night,potions,Zombie,Yes,29.0,M,171.0,15.0,4.0,garlic,pesto pasta
8679,2020-11-28,Vampire,57.0,castle,assault,knife,night,blood,Vampire,Yes,324.0,F,170.0,33.0,6.0,silver,pesto pasta
8680,2021-02-04,Ghost,22.0,village,vandalism,,night,potions,Ghost,No,1220.0,M,183.0,78.0,10.0,pumpkin,rats
8681,2020-01-04,Ghost,37.0,village,arson,,night,potions,Ghost,No,1.0,M,198.0,46.0,3.0,pumpkin,pesto pasta
8682,2022-02-12,Werewolf,31.0,mountain,assault,brute force,dusk,fur,Werewolf,Yes,94.0,F,194.0,52.0,6.0,silver,brain
8683,2024-02-11,Zombie,78.0,village,assault,brute force,dusk,bones,Zombie,No,158.0,F,183.0,13.0,5.0,sunlight,pesto pasta
8684,2019-11-29,Vampire,10.0,forest,nightly disturbance,knife,night,teeth,Vampire,Yes,407.0,M,183.0,34.0,6.0,silver,humans
8685,2021-05-04,Zombie,58.0,village,kidnapping,knife,night,bones,Zombie,Yes,65.0,M,190.0,19.0,10.0,sunlight,pesto pasta
8686,2022-02-21,Werewolf,44.0,village,kidnapping,axe,dusk,teeth,Werewolf,Yes,66.0,F,199.0,38.0,8.0,hazelnut,pesto pasta
8687,2021-01-27,Ghost,49.0,castle,arson,pistol,dawn,cloak,Ghost,No,1524.0,F,178.0,54.0,8.0,Sunlight,humans
8688,2023-12-28,Ghost,11.0,forest,vandalism,knife,dusk,potions,Ghost,No,1351.0,F,192.0,19.0,10.0,sunlight,brain
8689,2023-08-04,Skeleton,63.0,castle,arson,brute force,dawn,bones,Skeleton,Yes,1849.0,M,154.0,36.0,6.0,silver,humans
8690,2020-12-18,Werewolf,93.0,forest,vandalism,pistol,night,fur,Werewolf,Yes,9.0,M,180.0,86.0,5.0,hazelnut,pesto pasta
8691,2024-01-28,Werewolf,59.0,mountain,assault,axe,night,fur,Werewolf,No,92.0,M,163.0,61.0,6.0,silver,pesto pasta
8692,2020-12-21,Vampire,2.0,mountain,assault,knife,dusk,cloak,Vampire,No,261.0,F,161.0,33.0,2.0,sunlight,Pesto pasta
8693,2020-03-13,Vampire,76.0,mountain,assault,brute force,night,blood,Vampire,No,469.0,F,170.0,36.0,9.0,garlic,lasagna
8694,2020-10-26,Skeleton,77.0,castle,nightly disturbance,knife,night,bones,Skeleton,No,743.0,f,192.0,26.0,4.0,silver,pesto pasta
8695,2022-04-16,Witch,44.0,mountain,arson,pistol,dusk,cloak,Witch,No,221.0,M,164.0,21.0,6.0,hazelnut,brain
8696,2024-09-08,Zombie,45.0,swamp,kidnapping,,dawn,potions,Zombie,Yes,122.0,M,157.0,21.0,7.0,garlic,brain
8697,2023-04-15,Witch,41.0,village,arson,knife,day,cloak,Witch,Yes,303.0,F,162.0,11.0,1.0,hazelnut,pesto pasta
8698,2022-07-29,Witch,47.0,village,kidnapping,knife,day,cloak,Witch,Yes,480.0,M,180.0,27.0,2.0,hazelnut,pesto pasta
8699,2023-09-07,Werewolf,62.0,swamp,assault,axe,day,teeth,Werewolf,No,125.0,F,159.0,66.0,7.0,cat hair,pesto pasta
8700,2021-08-25,Zombie,90.0,forest,kidnapping,axe,dawn,potions,Zombie,No,86.0,M,191.0,18.0,6.0,garlic,rats
8701,2024-09-08,Werewolf,44.0,swamp,assault,knife,night,blood,Werewolf,Yes,79.0,M,159.0,98.0,6.0,silver,humans
8702,2022-05-24,Zombie,84.0,swamp,kidnapping,,dusk,blood,Zombie,No,55.0,M,161.0,17.0,6.0,sunlight,lasagna
8703,2024-10-20,Ghost,45.0,village,vandalism,,dawn,cloak,Ghost,Yes,1202.0,M,182.0,63.0,10.0,sunlight,lasagna
8704,2021-03-18,Werewolf,59.0,mountain,vandalism,pistol,night,teeth,Werewolf,No,138.0,M,196.0,52.0,7.0,silver,rats
8705,2022-03-23,Werewolf,6.0,forest,assault,knife,night,teeth,Werewolf,No,107.0,F,169.0,60.0,7.0,hazelnut,pesto pasta
8706,2022-02-05,Werewolf,92.0,mountain,assault,knife,night,teeth,Werewolf,No,41.0,M,166.0,100.0,1.0,silver,Brain
8708,2020-01-23,Werewolf,80.0,mountain,assault,,dusk,potions,Werewolf,No,134.0,F,177.0,96.0,1.0,cat hair,rats
8709,2023-03-28,Vampire,87.0,castle,nightly disturbance,knife,night,blood,Vampire,No,687.0,F,168.0,58.0,6.0,sunlight,humans
8710,2023-12-13,Vampire,51.0,castle,NIGHTLY DISTURBANCE,,night,teeth,Vampire,Yes,383.0,F,162.0,51.0,2.0,garlic,pesto pasta
8711,2024-06-13,Zombie,34.0,village,murder,brute force,dusk,teeth,Zombie,Yes,6.0,F,178.0,16.0,6.0,silver,rats
8712,2021-12-17,Ghost,4.0,mountain,nightly disturbance,knife,night,cloak,Ghost,No,1035.0,M,171.0,51.0,1.0,sunlight,brain
8713,2023-11-12,Skeleton,95.0,mountain,vandalism,brute force,day,cloak,Skeleton,No,718.0,F,151.0,12.0,7.0,silver,brain
8714,2021-07-31,Zombie,35.0,swamp,assault,knife,dawn,teeth,Zombie,Yes,29.0,M,178.0,20.0,4.0,cat hair,brain
8715,2022-01-14,Vampire,53.0,castle,assault,,night,TEETH,Vampire,Yes,681.0,F,172.0,46.0,1.0,sunlight,humans
8716,2023-04-04,Skeleton,97.0,mountain,vandalism,,dawn,cloak,Skeleton,Yes,487.0,F,171.0,37.0,7.0,silver,lasagna
8717,2023-12-28,Skeleton,75.0,castle,nightly disturbance,brute force,night,cloak,Skeleton,No,708.0,M,178.0,29.0,5.0,silver,brain
8718,2023-01-13,Ghost,61.0,castle,theft,knife,dusk,potions,Ghost,Yes,1487.0,M,188.0,33.0,4.0,hazelnut,Rats
8719,2023-02-27,Skeleton,28.0,mountain,arson,pistol,night,cloak,Skeleton,Yes,76.0,M,188.0,24.0,6.0,garlic,rats
8720,2022-11-01,Werewolf,91.0,swamp,vandalism,axe,night,teeth,Werewolf,Yes,66.0,M,190.0,40.0,7.0,silver,brain
8721,2022-10-09,Skeleton,65.0,mountain,nightly disturbance,brute force,night,bones,Skeleton,No,928.0,M,190.0,1.0,6.0,silver,humans
8722,2023-06-04,Ghost,97.0,castle,vandalism,knife,night,cloak,Ghost,Yes,1.0,F,198.0,31.0,3.0,sunlight,lasagna
8723,2024-09-26,Zombie,84.0,forest,murder,knife,night,fur,Zombie,Yes,135.0,M,155.0,18.0,1.0,sunlight,lasagna
8724,2023-10-11,Ghost,14.0,village,theft,knife,dawn,potions,Ghost,Yes,1529.0,M,193.0,36.0,2.0,pumpkin,brain
8725,2024-03-28,Ghost,43.0,castle,nightly disturbance,,night,potions,Ghost,No,404.0,M,193.0,50.0,10.0,pumpkin,lasagna
8726,2020-01-16,Vampire,34.0,castle,murder,pistol,night,Teeth,Vampire,No,334.0,M,175.0,59.0,9.0,garlic,lasagna
8727,2022-09-30,Werewolf,47.0,mountain,assault,axe,night,fur,Werewolf,Yes,122.0,M,159.0,82.0,8.0,silver,pesto pasta
8728,2020-06-09,Vampire,94.0,castle,assault,,night,cloak,Vampire,Yes,129.0,F,160.0,43.0,6.0,garlic,lasagna
8729,2022-05-11,Zombie,83.0,mountain,vandalism,,dawn,teeth,Zombie,Yes,141.0,F,157.0,16.0,5.0,garlic,Rats
8730,2022-05-22,Witch,77.0,village,kidnapping,knife,night,blood,Witch,Yes,611.0,M,159.0,16.0,2.0,hazelnut,lasagna
8731,2024-06-18,Zombie,96.0,village,kidnapping,knife,dawn,blood,Zombie,Yes,171.0,M,171.0,14.0,5.0,cat hair,lasagna
8732,2024-09-30,Werewolf,99.0,forest,vandalism,axe,night,bones,Werewolf,Yes,64.0,M,151.0,72.0,7.0,silver,brain
8733,2020-01-24,Skeleton,19.0,mountain,VANDALISM,knife,day,cloak,Skeleton,Yes,682.0,F,188.0,15.0,4.0,silver,rats
8734,2024-09-30,Ghost,94.0,castle,vandalism,axe,dusk,cloak,Ghost,No,1632.0,F,160.0,26.0,4.0,sunlight,brain
8735,2021-03-16,Witch,60.0,swamp,kidnapping,knife,night,bones,Witch,Yes,372.0,F,150.0,11.0,1.0,hazelnut,rats
8736,2022-09-26,Werewolf,18.0,forest,assault,pistol,night,fur,Werewolf,NO,184.0,F,167.0,74.0,6.0,garlic,lasagna
8737,2022-11-04,Vampire,49.0,castle,murder,knife,dusk,blood,Vampire,Yes,526.0,M,198.0,41.0,6.0,silver,pesto pasta
8738,2022-01-17,Ghost,99.0,village,vandalism,,dusk,cloak,Ghost,Yes,1151.0,M,191.0,59.0,2.0,sunlight,humans
8739,2023-12-13,Zombie,71.0,mountain,kidnapping,knife,dusk,potions,Zombie,No,111.0,M,191.0,8.0,1.0,cat hair,rats
8740,2020-01-18,Vampire,13.0,castle,nightly disturbance,brute force,night,teeth,Vampire,Yes,384.0,F,179.0,38.0,8.0,silver,lasagna
8741,2022-12-15,Werewolf,32.0,forest,assault,,dusk,blood,Werewolf,No,31.0,F,178.0,39.0,7.0,hazelnut,humans
8742,2021-12-31,Werewolf,73.0,mountain,assault,knife,dusk,fur,Werewolf,Yes,102.0,M,181.0,96.0,3.0,silver,lasagna
8743,2022-09-21,Zombie,41.0,swamp,murder,pistol,dawn,teeth,Zombie,No,73.0,M,150.0,11.0,4.0,cat hair,Brain
8744,2024-02-13,Witch,75.0,village,kidnapping,knife,night,potions,Witch,Yes,400.0,M,168.0,24.0,1.0,garlic,lasagna
8745,2023-05-13,Zombie,53.0,swamp,murder,brute force,night,bones,Zombie,No,127.0,M,185.0,12.0,9.0,sunlight,lasagna
8746,2020-02-07,Skeleton,15.0,mountain,assault,knife,day,cloak,Skeleton,Yes,383.0,F,170.0,32.0,2.0,silver,brain
8747,2020-11-21,Vampire,9.0,castle,murder,knife,night,blood,Vampire,Yes,797.0,M,155.0,43.0,2.0,sunlight,pesto pasta
8748,2021-06-17,Witch,32.0,swamp,arson,knife,dawn,BONES,Witch,No,439.0,M,169.0,22.0,1.0,hazelnut,humans
8749,2022-04-17,Ghost,88.0,village,nightly disturbance,knife,night,cloak,Ghost,Yes,216.0,F,191.0,75.0,7.0,sunlight,pesto pasta
8750,2022-01-22,Skeleton,87.0,castle,nightly disturbance,,night,cloak,Skeleton,No,1730.0,F,171.0,24.0,10.0,silver,humans
8751,2024-10-14,Witch,78.0,village,kidnapping,,night,cloak,Witch,No,127.0,M,163.0,8.0,6.0,hazelnut,pesto pasta
8752,2021-07-14,Vampire,12.0,village,assault,,dawn,blood,Vampire,No,478.0,M,189.0,36.0,4.0,garlic,rats
8753,2024-03-01,Werewolf,80.0,forest,Assault,,night,fur,Werewolf,Yes,87.0,M,158.0,100.0,4.0,silver,pesto pasta
8754,2024-06-19,Ghost,91.0,castle,vandalism,axe,night,cloak,Ghost,Yes,545.0,M,192.0,77.0,4.0,cat hair,rats
8755,2021-06-06,Zombie,77.0,swamp,vandalism,,day,teeth,Zombie,Yes,64.0,F,179.0,19.0,6.0,garlic,brain
8756,2022-05-31,Vampire,94.0,mountain,theft,,night,teeth,Vampire,Yes,456.0,M,158.0,39.0,6.0,garlic,humans
8757,2020-10-04,Skeleton,69.0,castle,arson,,day,bones,Skeleton,Yes,1749.0,M,192.0,26.0,9.0,silver,humans
8758,2022-03-13,Skeleton,80.0,forest,nightly disturbance,knife,night,bones,Skeleton,Yes,2047.0,M,184.0,1.0,2.0,silver,rats
8759,2021-06-23,Werewolf,85.0,forest,kidnapping,knife,night,teeth,Werewolf,No,203.0,M,190.0,69.0,6.0,silver,pesto pasta
8761,2020-02-18,Ghost,35.0,village,vandalism,axe,night,cloak,Ghost,No,1.0,F,158.0,67.0,6.0,pumpkin,humans
8762,2023-09-12,Zombie,58.0,swamp,vandalism,,night,potions,Zombie,No,132.0,M,159.0,14.0,6.0,garlic,lasagna
8763,2022-09-22,Ghost,88.0,village,vandalism,pistol,dusk,cloak,Ghost,Yes,1882.0,F,174.0,7.0,8.0,cat hair,brain
8764,2020-08-16,Werewolf,88.0,forest,kidnapping,brute force,night,potions,Werewolf,Yes,90.0,M,153.0,78.0,7.0,silver,pesto pasta
8765,2022-06-05,Werewolf,9.0,village,assault,,dusk,bones,Werewolf,Yes,42.0,F,190.0,50.0,5.0,silver,lasagna
8766,2024-06-24,Skeleton,59.0,castle,vandalism,,day,bones,Skeleton,Yes,854.0,F,181.0,27.0,4.0,silver,pesto pasta
8767,2023-06-14,Werewolf,44.0,mountain,kidnapping,,night,teeth,Werewolf,No,1.0,F,182.0,38.0,5.0,silver,humans
8768,2022-05-12,Witch,41.0,swamp,arson,,dawn,potions,Witch,No,433.0,F,160.0,12.0,2.0,hazelnut,brain
8769,2020-05-02,Vampire,15.0,castle,assault,brute force,night,blood,Vampire,Yes,339.0,F,172.0,31.0,3.0,silver,rats
8770,2023-11-17,Werewolf,81.0,forest,assault,,night,fur,Werewolf,No,44.0,F,172.0,43.0,5.0,silver,pesto pasta
8771,2022-08-20,Ghost,32.0,castle,nightly disturbance,brute force,night,cloak,Ghost,Yes,2963.0,F,177.0,67.0,7.0,pumpkin,lasagna
8772,2020-06-17,Zombie,79.0,swamp,murder,,dawn,fur,Zombie,No,22.0,M,168.0,14.0,2.0,cat hair,humans
8773,2020-11-01,Zombie,50.0,mountain,kidnapping,knife,night,blood,Zombie,Yes,74.0,M,175.0,10.0,9.0,cat hair,humans
8774,2024-03-11,Zombie,18.0,forest,vandalism,pistol,night,bones,Zombie,Yes,146.0,M,160.0,20.0,4.0,cat hair,rats
8775,2023-02-09,Witch,70.0,swamp,arson,knife,day,blood,Witch,No,295.0,M,174.0,12.0,6.0,garlic,pesto pasta
8776,2023-09-24,Ghost,69.0,village,vandalism,axe,dusk,Cloak,Ghost,Yes,1778.0,F,187.0,59.0,7.0,sunlight,lasagna
8777,2022-11-22,Witch,94.0,village,arson,knife,dusk,cloak,Witch,Yes,280.0,F,179.0,23.0,2.0,pumpkin,brain
8778,2020-08-02,Werewolf,73.0,forest,vandalism,knife,dusk,fur,Werewolf,No,1.0,F,171.0,73.0,6.0,cat hair,pesto pasta
8779,2022-01-12,Vampire,51.0,village,assault,knife,dusk,teeth,Vampire,No,567.0,M,180.0,49.0,1.0,silver,rats
8780,2022-02-22,Zombie,15.0,swamp,kidnapping,brute force,dawn,blood,Zombie,Yes,81.0,M,186.0,27.0,5.0,garlic,humans
8781,2021-08-22,Ghost,31.0,castle,nightly disturbance,knife,night,cloak,Ghost,No,99.0,M,161.0,35.0,1.0,sunlight,pesto pasta
8782,2022-05-10,Zombie,19.0,mountain,assault,,dawn,potions,Zombie,No,1.0,M,173.0,14.0,10.0,garlic,rats
8783,2019-12-20,Witch,91.0,village,arson,brute force,night,cloak,Witch,Yes,388.0,M,150.0,17.0,6.0,pumpkin,rats
8784,2020-10-30,Skeleton,10.0,swamp,assault,brute force,Day,cloak,Skeleton,No,2448.0,F,150.0,15.0,7.0,silver,pesto pasta
8785,2022-05-16,Werewolf,45.0,forest,nightly disturbance,,night,fur,Werewolf,Yes,89.0,F,152.0,62.0,1.0,cat hair,rats
8786,2023-02-19,Vampire,80.0,castle,assault,knife,night,blood,Vampire,No,616.0,F,174.0,43.0,4.0,garlic,pesto pasta
8787,2023-10-28,Werewolf,75.0,forest,assault,axe,dawn,fur,Werewolf,No,96.0,F,158.0,68.0,9.0,hazelnut,brain
8788,2020-12-16,Skeleton,81.0,swamp,arson,pistol,day,bones,Skeleton,No,1254.0,F,177.0,54.0,8.0,garlic,rats
8789,2024-10-10,Vampire,68.0,castle,theft,knife,dusk,blood,Vampire,Yes,431.0,M,172.0,30.0,5.0,sunlight,pesto pasta
8790,2022-05-18,Skeleton,72.0,castle,VANDALISM,pistol,dusk,bones,Skeleton,No,650.0,F,158.0,14.0,8.0,garlic,rats
8791,2020-05-01,Werewolf,41.0,mountain,assault,knife,night,teeth,Werewolf,No,127.0,F,166.0,82.0,2.0,cat hair,brain
8792,2021-03-25,Witch,33.0,swamp,arson,brute force,night,potions,Witch,Yes,550.0,M,184.0,22.0,4.0,hazelnut,pesto pasta
8793,2021-08-23,Werewolf,37.0,forest,kidnapping,knife,dusk,blood,Werewolf,No,46.0,F,159.0,75.0,6.0,hazelnut,humans
8794,2023-09-15,Werewolf,38.0,village,assault,,night,potions,Werewolf,Yes,122.0,M,180.0,57.0,6.0,silver,brain
8795,2023-06-19,Werewolf,83.0,forest,assault,brute force,night,fur,Werewolf,Yes,52.0,M,175.0,68.0,6.0,silver,lasagna
8796,2023-10-26,Ghost,17.0,castle,vandalism,pistol,night,potions,Ghost,Yes,1119.0,M,177.0,55.0,10.0,pumpkin,humans
8797,2024-04-17,Skeleton,62.0,castle,vandalism,,day,bones,Skeleton,No,815.0,M,198.0,32.0,6.0,silver,lasagna
8798,2020-09-29,Skeleton,65.0,mountain,nightly disturbance,brute force,night,bones,Skeleton,Yes,1543.0,M,183.0,49.0,7.0,silver,humans
8799,2023-11-09,Zombie,95.0,mountain,kidnapping,knife,day,bones,Zombie,Yes,139.0,M,183.0,5.0,2.0,garlic,humans
8800,2023-12-09,Skeleton,34.0,mountain,assault,axe,dawn,cloak,Skeleton,Yes,1797.0,F,154.0,24.0,7.0,silver,rats
8801,2020-07-09,Zombie,85.0,swamp,murder,knife,day,fur,Zombie,Yes,108.0,M,163.0,10.0,2.0,garlic,Pesto pasta
8802,2020-05-03,Ghost,96.0,village,vandalism,brute force,night,potions,Ghost,Yes,519.0,F,165.0,33.0,10.0,pumpkin,lasagna
8803,2020-06-19,Witch,42.0,village,kidnapping,brute force,day,cloak,Witch,No,556.0,F,157.0,14.0,3.0,pumpkin,pesto pasta
8804,2023-10-15,Zombie,95.0,swamp,kidnapping,pistol,night,bones,Zombie,Yes,84.0,M,156.0,15.0,6.0,sunlight,brain
8805,2022-05-07,Werewolf,72.0,forest,nightly disturbance,brute force,night,blood,Werewolf,No,1.0,M,194.0,86.0,6.0,silver,BRAIN
8806,2023-05-20,Witch,33.0,forest,arson,,dusk,blood,Witch,No,679.0,F,182.0,17.0,5.0,hazelnut,BRAIN
8807,2021-11-11,Ghost,60.0,castle,arson,brute force,night,potions,Ghost,Yes,1151.0,M,199.0,72.0,10.0,sunlight,humans
8808,2020-04-21,Skeleton,6.0,mountain,vandalism,brute force,day,cloak,Skeleton,Yes,950.0,M,187.0,28.0,5.0,cat hair,pesto pasta
8809,2022-10-06,Zombie,63.0,mountain,murder,brute force,Night,teeth,Zombie,No,92.0,F,197.0,17.0,4.0,garlic,rats
8810,2023-10-17,Werewolf,1.0,swamp,vandalism,knife,night,fur,Werewolf,No,139.0,M,152.0,83.0,9.0,silver,lasagna
8811,2021-12-24,Vampire,69.0,castle,nightly disturbance,knife,night,Blood,Vampire,Yes,650.0,F,186.0,38.0,2.0,garlic,pesto pasta
8812,2023-11-26,Vampire,85.0,castle,nightly disturbance,knife,night,teeth,Vampire,No,529.0,M,154.0,44.0,2.0,garlic,brain
8813,2024-04-06,Witch,46.0,mountain,theft,knife,dusk,cloak,Witch,Yes,385.0,F,191.0,26.0,4.0,hazelnut,lasagna
8814,2022-09-11,Skeleton,93.0,mountain,assault,axe,day,cloak,Skeleton,No,1153.0,M,164.0,23.0,3.0,silver,lasagna
8815,2023-04-05,Vampire,32.0,castle,assault,,night,blood,Vampire,No,202.0,F,156.0,39.0,8.0,sunlight,rats
8816,2020-09-21,Witch,15.0,village,kidnapping,,day,bones,Witch,Yes,363.0,F,193.0,18.0,7.0,hazelnut,lasagna
8817,2021-12-13,Ghost,21.0,castle,theft,,night,cloak,Ghost,Yes,2100.0,M,154.0,55.0,10.0,sunlight,brain
8818,2022-11-30,Witch,56.0,village,arson,,night,bones,Witch,No,484.0,M,152.0,17.0,1.0,hazelnut,rats
8819,2021-12-17,Witch,53.0,forest,arson,knife,day,bones,Witch,No,76.0,F,179.0,19.0,9.0,hazelnut,brain
8820,2020-01-27,Witch,10.0,swamp,arson,,night,blood,Witch,No,530.0,M,176.0,16.0,1.0,hazelnut,brain
8821,2024-02-19,Werewolf,79.0,mountain,vandalism,knife,night,fur,Werewolf,No,25.0,M,150.0,80.0,3.0,silver,lasagna
8822,2020-10-13,Witch,4.0,swamp,arson,,dawn,potions,Witch,Yes,232.0,m,180.0,13.0,3.0,Garlic,rats
8823,2021-09-15,Zombie,5.0,forest,kidnapping,knife,night,potions,Zombie,No,113.0,M,182.0,14.0,5.0,sunlight,rats
8824,2022-12-31,Witch,14.0,forest,arson,brute force,day,bones,Witch,Yes,484.0,F,188.0,19.0,4.0,hazelnut,rats
8825,2024-09-17,Werewolf,91.0,forest,nightly disturbance,,night,teeth,Werewolf,No,118.0,M,192.0,57.0,5.0,hazelnut,lasagna
8826,2023-07-11,Werewolf,95.0,village,nightly disturbance,,night,blood,Werewolf,No,46.0,F,162.0,36.0,7.0,silver,pesto pasta
8827,2024-08-30,Ghost,39.0,castle,nightly disturbance,pistol,night,potions,Ghost,No,893.0,M,176.0,88.0,9.0,pumpkin,brain
