Index_Monster,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food
8303,Vampire,No,502.0,M,153.0,23.0,5.0,hazelnut,pesto pasta
1654,Vampire,Yes,430.0,F,186.0,14.0,3.0,garlic,brain
9952,Zombie,No,107.0,M,156.0,71.0,6.0,sunlight,pesto pasta
1375,skeleton,Yes,258.0,F,180.0,42.0,6.0,silver,lasagna
5524,Ghost,Yes,73.0,F,177.0,9.0,1.0,garlic,rats
7840,Ghost,Yes,103.0,M,196.0,15.0,9.0,silver,pesto pasta
7120,Witch,yes,112.0,F,156.0,15.0,4.0,pumpkin,lasagna
9102,Zombie,Yes,1616.0,M,197.0,24.0,6.0,silver,lasagna
5967,Skeleton,No,123.0,M,158.0,46.0,7.0,garlic,lasagna
40,Vampire,No,848.0,F,191.0,32.0,9.0,garlic,humans
8796,Skeleton,No,374.0,F,199.0,22.0,3.0,hazelnut,pesto pasta
5774,Witch,No,1201.0,F,165.0,21.0,1.0,silver,rats
9313,Vampire,Yes,1480.0,M,188.0,39.0,9.0,silver,humans
9175,Ghost,No,408.0,F,155.0,53.0,6.0,silver,humans
6641,Ghost,No,1545.0,F,173.0,21.0,10.0,garlic,rats
9218,Witch,No,244.0,F,184.0,22.0,10.0,silver,humans
5070,Skeleton,Yes,97.0,F,184.0,12.0,1.0,cat hair,rats
5739,Vampire,No,353.0,M,198.0,66.0,7.0,garlic,pesto pasta
3953,Ghost,Yes,176.0,F,197.0,59.0,1.0,silver,brain
2584,Ghost,No,360.0,M,160.0,28.0,7.0,pumpkin,pesto pasta
2037,Skeleton,Yes,266.0,F,155.0,21.0,4.0,hazelnut,pesto pasta
2362,Witch,No,452.0,F,191.0,18.0,8.0,garlic,rats
2273,Zombie,No,239.0,F,175.0,21.0,1.0,hazelnut,brain
2899,Werewolf,No,359.0,F,166.0,33.0,9.0,sunlight,lasagna
9840,Witch,No,114.0,M,197.0,23.0,7.0,hazelnut,brain
2601,Werewolf,No,199.0,F,193.0,33.0,8.0,silver,rats
6432,Werewolf,No,1.0,F,159.0,55.0,6.0,silver,brain
6488,Skeleton,No,2179.0,M,168.0,10.0,10.0,sunlight,lasagna
394,Werewolf,Yes,383.0,M,184.0,64.0,8.0,silver,rats
9231,Skeleton,Yes,33.0,F,194.0,66.0,3.0,hazelnut,pesto pasta
6536,Witch,No,1200.0,F,178.0,44.0,3.0,hazelnut,humans
8698,Werewolf,No,96.0,F,158.0,68.0,9.0,hazelnut,brain
227,Ghost,Yes,793.0,F,199.0,14.0,9.0,hazelnut,lasagna
3360,Zombie,No,569.0,M,186.0,26.0,6.0,garlic,brain
5882,Witch,Yes,1.0,M,195.0,18.0,5.0,hazelnut,rats
5119,Ghost,No,1594.0,M,181.0,77.0,3.0,sunlight,rats
9984,Witch,No,829.0,M,150.0,50.0,5.0,hazelnut,humans
6607,Ghost,Yes,117.0,M,160.0,100.0,6.0,silver,pesto pasta
5068,Ghost,Yes,1113.0,M,161.0,20.0,9.0,sunlight,pesto pasta
1370,Vampire,No,325.0,F,193.0,38.0,8.0,garlic,humans
3893,Zombie,No,105.0,M,198.0,57.0,6.0,silver,humans
6428,Vampire,Yes,86.0,M,177.0,24.0,6.0,silver,rats
5019,Witch,Yes,744.0,F,188.0,13.0,8.0,sunlight,pesto pasta
7337,Werewolf,No,25.0,M,156.0,19.0,6.0,sunlight,pesto pasta
1787,Zombie,Yes,44.0,F,189.0,23.0,5.0,silver,rats
9860,Vampire,No,57.0,M,190.0,89.0,6.0,silver,lasagna
5528,Vampire,No,41.0,M,166.0,83.0,7.0,silver,pesto pasta
9307,Vampire,Yes,700.0,F,150.0,29.0,7.0,sunlight,lasagna
1669,Werewolf,No,100.0,M,182.0,60.0,7.0,hazelnut,lasagna
5296,Vampire,No,1669.0,M,197.0,49.0,2.0,sunlight,lasagna
2459,Werewolf,Yes,1173.0,M,168.0,19.0,5.0,hazelnut,humans
4323,Skeleton,Yes,1080.0,M,197.0,29.0,2.0,garlic,brain
2774,Zombie,Yes,656.0,F,155.0,47.0,1.0,garlic,lasagna
8694,Witch,Yes,388.0,M,150.0,17.0,6.0,pumpkin,rats
9061,Ghost,Yes,293.0,F,159.0,40.0,7.0,silver,lasagna
190,Witch,Yes,24.0,M,187.0,9.0,5.0,cat hair,rats
120,Werewolf,No,96.0,M,163.0,73.0,5.0,silver,lasagna
9353,Skeleton,No,35.0,M,190.0,8.0,2.0,sunlight,humans
4293,Ghost,Yes,1319.0,M,188.0,50.0,3.0,silver,rats
221,Ghost,No,153.0,M,191.0,20.0,6.0,pumpkin,rats
351,Skeleton,No,67.0,M,184.0,19.0,1.0,cat hair,humans
2444,Werewolf,yes,482.0,M,154.0,42.0,5.0,silver,lasagna
4105,Vampire,Yes,1644.0,F,189.0,83.0,10.0,sunlight,lasagna
8772,Zombie,Yes,55.0,M,186.0,15.0,1.0,sunlight,lasagna
1804,Werewolf,No,60.0,M,167.0,41.0,5.0,cat hair,lasagna
8626,Zombie,Yes,29.0,M,178.0,20.0,4.0,cat hair,brain
8873,Werewolf,Yes,347.0,F,191.0,44.0,8.0,sunlight,humans
8250,Ghost,No,587.0,M,186.0,22.0,9.0,sunlight,humans
2501,Ghost,No,168.0,F,154.0,52.0,7.0,silver,brain
5012,Zombie,No,360.0,M,199.0,27.0,3.0,garlic,pesto pasta
5602,Skeleton,Yes,191.0,M,158.0,15.0,5.0,hazelnut,brain
6528,Ghost,Yes,477.0,M,161.0,23.0,7.0,hazelnut,brain
607,Vampire,No,972.0,M,195.0,1.0,10.0,silver,pesto pasta
7636,Vampire,Yes,81.0,F,193.0,18.0,8.0,cat hair,humans
6655,Vampire,No,92.0,F,195.0,15.0,4.0,cat hair,pesto pasta
2033,Skeleton,Yes,77.0,F,156.0,54.0,7.0,garlic,brain
9226,Ghost,No,130.0,M,157.0,6.0,1.0,cat hair,lasagna
2662,Ghost,No,104.0,M,157.0,38.0,5.0,silver,humans
9131,Zombie,No,88.0,M,164.0,16.0,5.0,silver,lasagna
4253,Werewolf,No,1.0,M,178.0,11.0,2.0,silver,Brain
3387,ZOMBIE,Yes,522.0,M,192.0,43.0,1.0,silver,rats
7453,Vampire,Yes,449.0,F,158.0,15.0,6.0,hazelnut,rats
6054,Werewolf,No,80.0,F,156.0,73.0,7.0,silver,humans
1463,Zombie,Yes,443.0,F,187.0,20.0,1.0,hazelnut,pesto pasta
3896,ghost,Yes,29.0,F,178.0,61.0,6.0,garlic,humans
3382,Skeleton,No,252.0,F,180.0,45.0,10.0,sunlight,humans
5136,Zombie,Yes,443.0,F,154.0,24.0,2.0,hazelnut,brain
3510,Zombie,No,718.0,M,194.0,21.0,4.0,garlic,rats
4757,Witch,Yes,54.0,F,191.0,86.0,5.0,sunlight,lasagna
346,Witch,No,409.0,M,197.0,30.0,5.0,silver,rats
4042,Skeleton,Yes,74.0,F,151.0,21.0,5.0,sunlight,brain
4326,Ghost,No,113.0,F,182.0,63.0,2.0,cat hair,humans
7358,Werewolf,Yes,125.0,M,158.0,24.0,5.0,sunlight,brain
6058,Zombie,No,367.0,F,180.0,20.0,3.0,hazelnut,brain
9872,Ghost,No,619.0,M,199.0,20.0,4.0,hazelnut,humans
5057,Skeleton,No,83.0,M,152.0,25.0,4.0,cat hair,rats
2838,Ghost,Yes,681.0,F,188.0,48.0,6.0,silver,rats
4430,Ghost,No,549.0,F,185.0,14.0,4.0,hazelnut,brain
7830,Ghost,No,1556.0,M,190.0,38.0,10.0,sunlight,lasagna
630,Ghost,Yes,655.0,M,159.0,28.0,3.0,sunlight,brain
8039,Skeleton,No,766.0,M,152.0,23.0,2.0,hazelnut,rats
169,Skeleton,No,1181.0,F,178.0,16.0,5.0,garlic,lasagna
1677,Zombie,No,147.0,M,156.0,86.0,8.0,sunlight,brain
5389,Vampire,No,39.0,M,161.0,12.0,1.0,sunlight,humans
7023,Skeleton,No,1055.0,F,181.0,18.0,7.0,garlic,rats
4964,Ghost,Yes,1719.0,F,197.0,69.0,7.0,pumpkin,lasagna
1071,Vampire,No,138.0,M,180.0,68.0,6.0,silver,humans
7929,Werewolf,Yes,551.0,F,173.0,17.0,6.0,hazelnut,pesto pasta
4482,Werewolf,No,643.0,m,184.0,42.0,8.0,garlic,brain
6076,Vampire,Yes,1315.0,M,151.0,16.0,7.0,silver,rats
7289,Vampire,Yes,330.0,M,162.0,49.0,6.0,garlic,humans
2556,Ghost,Yes,517.0,M,195.0,36.0,10.0,silver,humans
8771,Zombie,Yes,298.0,M,171.0,36.0,8.0,garlic,humans
9823,Werewolf,No,907.0,M,169.0,18.0,2.0,sunlight,lasagna
4348,Werewolf,Yes,89.0,M,161.0,62.0,7.0,silver,rats
8159,Skeleton,Yes,138.0,F,177.0,75.0,2.0,hazelnut,humans
4598,Skeleton,No,577.0,F,154.0,43.0,3.0,garlic,brain
8966,Zombie,No,690.0,M,181.0,43.0,4.0,garlic,pesto pasta
24,Zombie,Yes,44.0,F,151.0,11.0,4.0,sunlight,brain
7282,Ghost,No,355.0,M,160.0,46.0,8.0,hazelnut,lasagna
7896,Skeleton,Yes,381.0,M,163.0,18.0,5.0,hazelnut,humans
2334,Ghost,No,120.0,F,195.0,62.0,4.0,silver,lasagna
3809,Vampire,No,1790.0,M,159.0,79.0,2.0,garlic,HUMANS
3941,Vampire,No,66.0,f,164.0,89.0,6.0,silver,humans
1573,Skeleton,Yes,2021.0,M,182.0,44.0,2.0,sunlight,rats
9567,Skeleton,Yes,135.0,F,183.0,27.0,3.0,hazelnut,rats
2549,Zombie,No,128.0,F,174.0,62.0,6.0,silver,rats
514,Werewolf,Yes,207.0,F,153.0,21.0,5.0,silver,rats
6336,Witch,Yes,135.0,F,158.0,30.0,8.0,silver,rats
7924,Vampire,Yes,567.0,F,163.0,47.0,3.0,sunlight,brain
7239,Werewolf,No,2141.0,M,165.0,40.0,9.0,pumpkin,brain
6651,Witch,No,1694.0,F,176.0,73.0,3.0,sunlight,brain
1015,Zombie,Yes,65.0,M,177.0,11.0,6.0,cat hair,brain
1149,Vampire,Yes,3290.0,M,195.0,93.0,4.0,Hazelnut,brain
6838,Werewolf,Yes,119.0,F,158.0,47.0,7.0,silver,rats
622,Ghost,No,147.0,M,166.0,51.0,6.0,silver,brain
7038,Werewolf,Yes,136.0,F,182.0,4.0,4.0,garlic,brain
5840,Zombie,Yes,973.0,F,166.0,13.0,9.0,hazelnut,pesto pasta
7559,Zombie,No,86.0,F,158.0,17.0,2.0,sunlight,rats
5710,Ghost,Yes,40.0,F,150.0,16.0,1.0,garlic,lasagna
3041,Skeleton,No,177.0,F,199.0,88.0,4.0,cat hair,rats
4516,Werewolf,Yes,361.0,F,179.0,45.0,8.0,silver,pesto pasta
9525,Vampire,Yes,1.0,M,182.0,69.0,10.0,sunlight,pesto pasta
3389,ghost,Yes,167.0,F,157.0,98.0,7.0,cat hair,Lasagna
2617,Witch,No,2099.0,F,159.0,47.0,1.0,sunlight,brain
9076,Skeleton,No,1330.0,M,190.0,1.0,9.0,silver,brain
2490,Vampire,Yes,22.0,F,196.0,8.0,1.0,pumpkin,rats
4888,Ghost,Yes,1884.0,M,168.0,44.0,4.0,sunlight,rats
7152,Skeleton,Yes,1662.0,F,164.0,21.0,2.0,pumpkin,brain
2469,Skeleton,Yes,658.0,M,196.0,74.0,6.0,sunlight,rats
7782,Skeleton,No,60.0,F,166.0,70.0,6.0,cat hair,pesto pasta
2046,Werewolf,Yes,67.0,F,158.0,36.0,9.0,cat hair,pesto pasta
3459,Witch,Yes,648.0,F,158.0,50.0,5.0,garlic,lasagna
7741,Werewolf,No,31.0,F,177.0,53.0,6.0,silver,brain
4886,Ghost,No,178.0,M,167.0,92.0,7.0,silver,pesto pasta
5187,Zombie,No,93.0,M,198.0,13.0,7.0,cat hair,pesto pasta
661,vampire,No,288.0,F,162.0,7.0,4.0,hazelnut,rats
788,Vampire,Yes,520.0,F,162.0,49.0,10.0,pumpkin,brain
2871,Skeleton,No,2087.0,M,162.0,22.0,3.0,sunlight,brain
2946,Vampire,No,433.0,M,162.0,46.0,9.0,sunlight,humans
8973,Vampire,No,52.0,M,184.0,9.0,7.0,sunlight,lasagna
1539,Vampire,Yes,890.0,m,180.0,46.0,5.0,garlic,humans
3213,Werewolf,No,449.0,F,190.0,13.0,9.0,pumpkin,pesto pasta
6778,Werewolf,No,191.0,F,188.0,29.0,4.0,garlic,humans
3663,Werewolf,Yes,110.0,F,187.0,21.0,6.0,cat hair,lasagna
6961,Vampire,No,467.0,F,153.0,23.0,5.0,hazelnut,brain
1974,Zombie,Yes,2304.0,F,160.0,47.0,1.0,silver,humans
2397,Vampire,Yes,607.0,F,185.0,52.0,6.0,silver,rats
2792,Skeleton,Yes,964.0,M,161.0,50.0,8.0,silver,humans
5165,Ghost,No,364.0,F,197.0,12.0,4.0,hazelnut,pesto pasta
5486,Vampire,Yes,494.0,F,190.0,34.0,5.0,silver,brain
2057,Ghost,Yes,55.0,M,199.0,15.0,1.0,sunlight,pesto pasta
4863,Zombie,No,906.0,F,184.0,46.0,6.0,sunlight,humans
4810,Zombie,No,108.0,M,187.0,84.0,6.0,silver,brain
9406,Witch,No,648.0,F,182.0,39.0,9.0,silver,lasagna
5133,Skeleton,Yes,124.0,M,164.0,29.0,5.0,cat hair,pesto pasta
2215,Vampire,No,577.0,M,169.0,20.0,6.0,garlic,pesto pasta
5200,Witch,No,392.0,F,169.0,27.0,2.0,garlic,rats
5129,Ghost,No,646.0,F,156.0,57.0,2.0,sunlight,lasagna
3916,Zombie,Yes,448.0,M,169.0,43.0,6.0,sunlight,pesto pasta
600,Vampire,No,462.0,M,152.0,50.0,7.0,silver,rats
9474,Zombie,Yes,722.0,F,184.0,25.0,6.0,GARLIC,humans
5238,Zombie,No,777.0,M,179.0,18.0,3.0,pumpkin,pesto pasta
174,Witch,No,1434.0,F,188.0,31.0,8.0,silver,brain
5615,Vampire,Yes,28.0,F,187.0,10.0,5.0,cat hair,lasagna
9080,Ghost,No,722.0,M,199.0,13.0,5.0,pumpkin,humans
9583,Witch,Yes,129.0,M,188.0,7.0,4.0,cat hair,brain
9056,Zombie,Yes,1.0,F,164.0,15.0,10.0,sunlight,pesto pasta
1478,,Yes,497.0,F,198.0,19.0,5.0,hazelnut,humans
1750,Werewolf,Yes,561.0,F,193.0,22.0,2.0,hazelnut,pesto pasta
7015,Skeleton,No,29.0,M,176.0,19.0,1.0,cat hair,humans
4768,Werewolf,No,411.0,M,153.0,21.0,2.0,silver,brain
5236,Werewolf,Yes,148.0,F,170.0,13.0,5.0,hazelnut,rats
6295,Witch,Yes,691.0,F,176.0,75.0,6.0,sunlight,pesto pasta
3730,Witch,Yes,1435.0,F,164.0,21.0,3.0,garlic,pesto pasta
2026,Vampire,No,87.0,F,178.0,86.0,6.0,cat hair,rats
7433,Skeleton,Yes,124.0,M,165.0,48.0,1.0,sunlight,brain
5610,Witch,No,1390.0,M,198.0,53.0,10.0,sunlight,lasagna
3415,Vampire,Yes,1.0,M,157.0,20.0,4.0,cat hair,brain
6919,Witch,No,8.0,M,185.0,10.0,6.0,garlic,rats
5219,Witch,No,1047.0,F,173.0,17.0,8.0,cat hair,lasagna
5578,Skeleton,Yes,77.0,F,189.0,48.0,5.0,hazelnut,humans
3044,Skeleton,Yes,586.0,M,157.0,22.0,1.0,hazelnut,rats
5354,Vampire,Yes,107.0,F,166.0,12.0,4.0,sunlight,lasagna
7949,Ghost,Yes,2480.0,M,193.0,8.0,1.0,pumpkin,brain
5509,Zombie,No,305.0,M,159.0,10.0,1.0,pumpkin,humans
2874,Werewolf,Yes,157.0,M,189.0,51.0,8.0,hazelnut,humans
9498,Vampire,Yes,1500.0,M,165.0,89.0,10.0,pumpkin,rats
5142,Skeleton,Yes,1078.0,M,157.0,8.0,7.0,silver,rats
9989,Ghost,No,1082.0,F,193.0,52.0,8.0,sunlight,humans
5076,Werewolf,Yes,3146.0,F,197.0,79.0,10.0,garlic,pesto pasta
3518,Ghost,No,489.0,M,197.0,26.0,6.0,sunlight,pesto pasta
893,Witch,No,1584.0,F,192.0,51.0,9.0,pumpkin,brain
6314,Zombie,Yes,74.0,F,179.0,11.0,6.0,cat hair,brain
2528,Werewolf,Yes,664.0,F,198.0,56.0,5.0,silver,lasagna
6417,Zombie,No,1334.0,F,187.0,1.0,10.0,silver,humans
1202,Skeleton,No,48.0,M,168.0,18.0,1.0,cat hair,pesto pasta
25,GHOST,Yes,1031.0,F,181.0,32.0,1.0,sunlight,pesto pasta
4995,Werewolf,Yes,178.0,F,174.0,62.0,1.0,cat hair,rats
3007,Skeleton,No,552.0,M,190.0,21.0,7.0,garlic,lasagna
4370,Skeleton,No,230.0,F,188.0,37.0,7.0,garlic,humans
4179,Zombie,No,430.0,F,162.0,48.0,5.0,sunlight,brain
8617,Werewolf,No,138.0,M,196.0,52.0,7.0,silver,rats
3945,Werewolf,Yes,244.0,F,169.0,20.0,2.0,garlic,brain
2105,Werewolf,No,1.0,M,164.0,39.0,7.0,sunlight,pesto pasta
1928,Skeleton,Yes,42.0,F,157.0,83.0,7.0,hazelnut,lasagna
5463,,Yes,710.0,M,153.0,27.0,6.0,garlic,rats
925,Zombie,No,714.0,f,157.0,36.0,9.0,sunlight,pesto pasta
5974,Zombie,Yes,9.0,F,166.0,77.0,6.0,silver,humans
4427,Witch,no,894.0,M,176.0,43.0,4.0,sunlight,brain
7144,Vampire,Yes,704.0,M,167.0,14.0,3.0,silver,lasagna
1063,Skeleton,Yes,20.0,M,188.0,14.0,5.0,cat hair,lasagna
7451,Werewolf,No,112.0,F,162.0,15.0,1.0,hazelnut,pesto pasta
7650,Werewolf,Yes,2260.0,M,156.0,35.0,3.0,sunlight,Rats
1691,Ghost,No,91.0,F,197.0,57.0,7.0,silver,pesto pasta
9314,Zombie,Yes,626.0,M,184.0,28.0,5.0,Garlic,lasagna
4640,Zombie,Yes,2421.0,M,170.0,93.0,5.0,pumpkin,brain
7505,Ghost,No,65.0,M,185.0,50.0,1.0,sunlight,pesto pasta
5147,Zombie,Yes,963.0,M,186.0,48.0,10.0,pumpkin,pesto pasta
6060,Ghost,No,275.0,M,151.0,13.0,3.0,garlic,rats
9153,Vampire,No,86.0,F,154.0,98.0,3.0,silver,pesto pasta
2711,Witch,No,1036.0,M,195.0,24.0,5.0,cat hair,lasagna
300,Zombie,No,1571.0,M,177.0,90.0,6.0,sunlight,rats
1099,Skeleton,No,877.0,M,164.0,41.0,9.0,cat hair,Brain
30,Witch,No,297.0,F,152.0,16.0,7.0,hazelnut,rats
5979,Witch,Yes,3488.0,F,191.0,43.0,10.0,silver,brain
828,Werewolf,Yes,631.0,M,155.0,12.0,2.0,hazelnut,brain
6999,Skeleton,No,409.0,F,175.0,43.0,3.0,pumpkin,lasagna
4158,,Yes,2981.0,F,185.0,74.0,1.0,pumpkin,humans
5612,Vampire,Yes,1.0,M,156.0,78.0,2.0,sunlight,brain
9920,Vampire,Yes,1436.0,F,166.0,19.0,8.0,silver,rats
6420,Ghost,No,60.0,M,173.0,20.0,2.0,cat hair,brain
5449,Zombie,No,113.0,F,189.0,12.0,1.0,garlic,brain
3575,Zombie,Yes,234.0,F,160.0,25.0,5.0,hazelnut,rats
6996,Vampire,No,1.0,F,190.0,14.0,5.0,sunlight,brain
6904,Werewolf,No,110.0,M,172.0,16.0,4.0,silver,lasagna
7518,Skeleton,Yes,717.0,M,199.0,15.0,9.0,garlic,pesto pasta
3399,Ghost,No,649.0,F,153.0,26.0,1.0,hazelnut,humans
5998,Ghost,No,733.0,F,189.0,39.0,4.0,pumpkin,pesto pasta
1471,Skeleton,Yes,542.0,F,187.0,32.0,6.0,sunlight,rats
2986,Witch,Yes,97.0,F,190.0,18.0,1.0,cat hair,brain
9933,Zombie,No,1.0,F,178.0,21.0,1.0,silver,pesto pasta
1924,Zombie,Yes,99.0,F,194.0,19.0,5.0,garlic,pesto pasta
8565,Ghost,No,414.0,M,161.0,15.0,1.0,hazelnut,pesto pasta
5742,Zombie,No,1.0,M,175.0,45.0,10.0,sunlight,lasagna
7328,Witch,Yes,1089.0,M,164.0,20.0,7.0,hazelnut,pesto pasta
2511,Witch,No,246.0,M,173.0,20.0,1.0,pumpkin,rats
2542,Ghost,Yes,413.0,M,169.0,53.0,6.0,garlic,lasagna
3326,Ghost,Yes,88.0,M,173.0,10.0,9.0,cat hair,humans
9484,Zombie,Yes,31.0,M,181.0,65.0,7.0,silver,brain
7369,Werewolf,Yes,102.0,F,180.0,11.0,4.0,garlic,rats
9267,Ghost,Yes,319.0,F,171.0,50.0,6.0,garlic,pesto pasta
2976,Witch,No,914.0,F,196.0,17.0,7.0,garlic,rats
9898,Zombie,Yes,140.0,F,161.0,47.0,7.0,silver,rats
2233,Zombie,No,75.0,F,158.0,19.0,8.0,pumpkin,rats
3052,Skeleton,Yes,315.0,M,160.0,49.0,6.0,sunlight,pesto pasta
1164,Skeleton,Yes,918.0,M,171.0,1.0,1.0,garlic,lasagna
5596,Werewolf,Yes,1443.0,F,154.0,23.0,2.0,silver,rats
7877,Skeleton,Yes,588.0,F,194.0,32.0,9.0,silver,rats
4138,Ghost,Yes,1.0,M,195.0,7.0,1.0,garlic,pesto pasta
6524,Ghost,No,134.0,M,183.0,40.0,3.0,silver,pesto pasta
6644,Skeleton,No,253.0,F,159.0,35.0,3.0,silver,brain
9319,Werewolf,Yes,391.0,F,157.0,26.0,3.0,hazelnut,humans
9602,Ghost,Yes,74.0,F,158.0,22.0,7.0,cat hair,brain
3143,Werewolf,Yes,148.0,F,172.0,30.0,8.0,silver,pesto pasta
5805,Skeleton,Yes,1871.0,M,175.0,69.0,10.0,sunlight,brain
6198,Ghost,No,117.0,F,161.0,56.0,9.0,silver,brain
9949,Ghost,Yes,653.0,F,163.0,39.0,9.0,silver,pesto pasta
7183,Vampire,Yes,317.0,F,174.0,14.0,1.0,hazelnut,pesto pasta
5617,Werewolf,Yes,113.0,F,182.0,81.0,7.0,garlic,lasagna
3832,Vampire,No,2713.0,M,188.0,55.0,8.0,hazelnut,humans
9907,Vampire,Yes,517.0,F,174.0,14.0,5.0,hazelnut,HUMANS
5560,Zombie,No,129.0,F,189.0,93.0,1.0,silver,lasagna
1209,Vampire,No,12.0,M,160.0,20.0,5.0,sunlight,HUMANS
5759,Zombie,No,660.0,M,154.0,13.0,6.0,hazelnut,rats
7210,Zombie,No,377.0,F,175.0,41.0,7.0,garlic,humans
3266,Werewolf,Yes,669.0,M,194.0,36.0,9.0,sunlight,pesto pasta
7382,Ghost,No,120.0,F,157.0,92.0,9.0,hazelnut,brain
480,Werewolf,No,987.0,M,168.0,10.0,10.0,silver,humans
8623,Skeleton,Yes,6.0,F,178.0,16.0,6.0,silver,rats
1608,Zombie,Yes,1025.0,M,172.0,41.0,4.0,silver,brain
310,Witch,Yes,438.0,F,192.0,29.0,7.0,garlic,pesto pasta
4451,Witch,Yes,202.0,M,187.0,44.0,3.0,hazelnut,humans
3057,Werewolf,yes,377.0,F,175.0,50.0,6.0,sunlight,brain
9814,Vampire,No,422.0,F,165.0,37.0,9.0,sunlight,brain
2936,Zombie,No,645.0,F,170.0,23.0,5.0,hazelnut,humans
2634,Zombie,No,1544.0,M,171.0,33.0,2.0,Sunlight,humans
5295,Zombie,No,53.0,M,186.0,23.0,4.0,cat hair,brain
4936,Vampire,Yes,142.0,M,198.0,10.0,4.0,garlic,lasagna
2347,Zombie,No,71.0,M,193.0,72.0,7.0,silver,pesto pasta
2016,Witch,Yes,2015.0,F,153.0,16.0,9.0,Silver,pesto pasta
3818,Ghost,No,467.0,F,189.0,22.0,1.0,garlic,brain
3499,Vampire,Yes,110.0,F,175.0,50.0,8.0,cat hair,pesto pasta
6070,Werewolf,Yes,1232.0,M,191.0,15.0,5.0,silver,humans
5828,Zombie,Yes,480.0,F,151.0,33.0,6.0,garlic,rats
3842,Zombie,Yes,73.0,M,177.0,98.0,6.0,silver,brain
8317,Werewolf,Yes,94.0,M,176.0,82.0,7.0,garlic,humans
3864,Zombie,No,1249.0,M,177.0,22.0,10.0,pumpkin,humans
9725,Skeleton,Yes,1679.0,F,183.0,12.0,9.0,hazelnut,pesto pasta
8274,witch,Yes,32.0,F,192.0,64.0,7.0,silver,lasagna
3548,Skeleton,Yes,510.0,F,196.0,29.0,5.0,hazelnut,humans
8970,Zombie,No,995.0,M,151.0,35.0,2.0,pumpkin,lasagna
1951,Werewolf,No,152.0,M,192.0,51.0,3.0,silver,pesto pasta
3936,Werewolf,No,1170.0,M,190.0,21.0,6.0,garlic,brain
4862,Vampire,Yes,109.0,F,169.0,60.0,3.0,silver,brain
9998,Werewolf,No,708.0,M,179.0,51.0,6.0,garlic,rats
8499,Witch,Yes,1196.0,F,193.0,41.0,6.0,silver,lasagna
1534,Ghost,No,601.0,F,173.0,20.0,3.0,hazelnut,brain
3411,Skeleton,Yes,100.0,F,159.0,34.0,7.0,silver,pesto pasta
1895,Skeleton,No,563.0,M,190.0,19.0,9.0,garlic,pesto pasta
3119,Zombie,No,590.0,M,190.0,48.0,7.0,sunlight,rats
461,Skeleton,Yes,143.0,M,189.0,17.0,5.0,Pumpkin,lasagna
2399,Witch,No,145.0,M,150.0,20.0,2.0,garlic,brain
6883,Skeleton,Yes,85.0,F,188.0,46.0,6.0,hazelnut,humans
1440,Werewolf,No,376.0,M,169.0,23.0,3.0,hazelnut,lasagna
29,Witch,No,374.0,M,167.0,7.0,7.0,hazelnut,brain
7080,Werewolf,Yes,147.0,M,150.0,22.0,6.0,silver,humans
4890,skeleton,No,661.0,M,199.0,33.0,7.0,silver,rats
7667,Witch,Yes,805.0,M,151.0,46.0,4.0,hazelnut,pesto pasta
8625,Ghost,No,718.0,F,151.0,12.0,7.0,silver,brain
1337,Zombie,No,430.0,M,188.0,12.0,3.0,hazelnut,brain
9115,Zombie,No,732.0,F,181.0,59.0,8.0,garlic,Brain
6074,Zombie,No,2217.0,M,181.0,18.0,6.0,sunlight,pesto pasta
2338,Skeleton,Yes,52.0,M,186.0,38.0,2.0,silver,humans
7595,Skeleton,Yes,449.0,F,170.0,12.0,4.0,pumpkin,pesto pasta
7791,Zombie,No,580.0,M,188.0,15.0,3.0,hazelnut,rats
4129,Witch,Yes,481.0,M,165.0,22.0,1.0,garlic,pesto pasta
715,Skeleton,Yes,234.0,F,194.0,90.0,1.0,sunlight,pesto pasta
6051,Skeleton,Yes,224.0,M,191.0,21.0,1.0,pumpkin,pesto pasta
161,Werewolf,Yes,40.0,F,168.0,17.0,3.0,pumpkin,brain
9517,Vampire,No,32.0,M,190.0,18.0,1.0,garlic,humans
4214,Ghost,No,520.0,M,173.0,16.0,1.0,hazelnut,lasagna
9162,Skeleton,Yes,67.0,M,166.0,14.0,4.0,garlic,rats
5235,Ghost,Yes,65.0,F,167.0,31.0,7.0,cat hair,rats
1776,Zombie,No,1553.0,F,172.0,33.0,10.0,silver,pesto pasta
5907,Skeleton,Yes,48.0,F,187.0,39.0,4.0,garlic,lasagna
1198,Witch,Yes,331.0,M,199.0,24.0,2.0,hazelnut,rats
6652,Vampire,No,83.0,F,181.0,22.0,1.0,cat hair,humans
9752,Skeleton,Yes,27.0,M,181.0,74.0,9.0,silver,brain
4044,Skeleton,Yes,1697.0,F,166.0,88.0,2.0,pumpkin,lasagna
866,Ghost,Yes,1049.0,F,187.0,1.0,1.0,sunlight,lasagna
8589,Skeleton,No,39.0,F,151.0,53.0,6.0,silver,lasagna
8783,Skeleton,Yes,523.0,F,182.0,27.0,6.0,silver,pesto pasta
1533,Werewolf,No,126.0,M,157.0,52.0,2.0,silver,pesto pasta
8655,Skeleton,No,73.0,M,150.0,11.0,4.0,cat hair,Brain
1459,Witch,No,504.0,M,191.0,32.0,4.0,sunlight,brain
