Index_Crimes,Date,Monster involved,Days of Investigation,Region,Crime Type,Crime Weapon,Time of Day,Evidence Found,Index_Monster,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food
7626,2021-04-02,vampire,40.0,village,murder,pistol,dusk,cloak,7626,vampire,no,831.0,m,181.0,43.0,7.0,silver,pesto pasta
4409,2020-04-25,ghost,60.0,forest,nightly disturbance,knife,night,potions,4409,ghost,no,1292.0,f,196.0,85.0,1.0,cat hair,pesto pasta
677,2021-07-06,zombie,18.0,swamp,assault,axe,dawn,teeth,677,zombie,no,138.0,f,154.0,13.0,4.0,pumpkin,rats
3641,2020-02-12,witch,7.0,swamp,theft,brute force,night,cloak,3641,witch,yes,788.0,m,198.0,15.0,3.0,hazelnut,humans
5158,2019-12-22,ghost,47.0,castle,vandalism,pistol,night,potions,5158,ghost,no,1734.0,f,180.0,50.0,4.0,garlic,humans
1932,2021-02-08,zombie,73.0,forest,kidnapping,,dawn,potions,1932,zombie,yes,76.0,f,165.0,22.0,5.0,sunlight,brain
8429,2024-06-07,witch,60.0,village,arson,axe,night,potions,8429,witch,no,495.0,m,176.0,17.0,9.0,garlic,lasagna
5301,2023-01-04,zombie,51.0,swamp,kidnapping,knife,day,potions,5301,zombie,no,86.0,m,190.0,29.0,1.0,cat hair,brain
7254,2023-04-05,witch,95.0,village,kidnapping,knife,dusk,cloak,7254,witch,yes,317.0,f,174.0,14.0,1.0,hazelnut,pesto pasta
3998,2023-11-22,vampire,66.0,village,assault,,night,blood,3998,vampire,yes,841.0,f,189.0,50.0,8.0,sunlight,humans
7028,2023-06-29,zombie,43.0,swamp,vandalism,,dusk,bones,7028,zombie,no,37.0,m,166.0,10.0,2.0,sunlight,brain
6087,2020-01-18,werewolf,95.0,mountain,assault,brute force,dusk,blood,6087,werewolf,yes,179.0,m,172.0,79.0,7.0,cat hair,lasagna
5702,2022-12-02,vampire,72.0,castle,assault,knife,night,teeth,5702,vampire,no,635.0,m,168.0,45.0,2.0,garlic,lasagna
2726,2021-08-03,vampire,66.0,castle,murder,brute force,night,blood,2726,vampire,yes,739.0,f,198.0,41.0,3.0,silver,lasagna
2619,2020-11-24,skeleton,24.0,mountain,arson,pistol,dawn,cloak,2619,skeleton,yes,1164.0,f,193.0,5.0,8.0,silver,brain
5966,2021-03-22,zombie,3.0,forest,kidnapping,knife,day,bones,5966,zombie,yes,15.0,f,157.0,14.0,8.0,pumpkin,rats
1801,2020-05-04,vampire,57.0,forest,assault,axe,night,cloak,1801,vampire,no,257.0,f,169.0,48.0,6.0,silver,humans
6575,2023-08-28,werewolf,73.0,forest,kidnapping,knife,day,blood,6575,werewolf,yes,125.0,f,160.0,62.0,6.0,silver,lasagna
3045,2024-05-02,skeleton,76.0,castle,vandalism,axe,night,bones,3045,skeleton,no,1898.0,f,168.0,35.0,6.0,silver,brain
7204,2024-02-05,werewolf,93.0,mountain,vandalism,brute force,night,blood,7204,werewolf,no,140.0,m,175.0,76.0,6.0,silver,brain
2335,2023-08-02,ghost,69.0,castle,vandalism,,night,potions,2335,ghost,yes,2406.0,m,183.0,54.0,3.0,sunlight,rats
7347,2023-03-10,vampire,38.0,castle,nightly disturbance,pistol,night,teeth,7347,vampire,yes,558.0,f,152.0,34.0,6.0,sunlight,humans
3728,2022-11-30,vampire,25.0,mountain,nightly disturbance,brute force,night,blood,3728,vampire,no,346.0,m,156.0,61.0,7.0,sunlight,humans
695,2023-04-12,skeleton,21.0,castle,nightly disturbance,pistol,night,cloak,695,skeleton,yes,287.0,f,176.0,34.0,5.0,hazelnut,brain
6072,2020-06-03,skeleton,97.0,forest,arson,axe,dawn,bones,6072,skeleton,no,1322.0,f,166.0,22.0,4.0,silver,lasagna
7142,2021-09-30,witch,8.0,village,kidnapping,brute force,night,blood,7142,witch,yes,328.0,f,173.0,25.0,3.0,hazelnut,pesto pasta
620,2024-02-29,witch,79.0,mountain,theft,brute force,day,potions,620,witch,no,378.0,m,192.0,21.0,3.0,garlic,brain
7238,2024-05-03,vampire,30.0,castle,assault,pistol,dawn,blood,7238,vampire,no,582.0,f,173.0,50.0,6.0,sunlight,pesto pasta
9297,2022-07-24,zombie,94.0,swamp,kidnapping,pistol,dawn,teeth,9297,zombie,no,65.0,f,169.0,13.0,3.0,cat hair,brain
3235,2020-05-22,skeleton,82.0,castle,arson,axe,dusk,cloak,3235,skeleton,no,2203.0,m,150.0,43.0,5.0,cat hair,pesto pasta
2294,2024-04-02,ghost,45.0,village,nightly disturbance,,night,cloak,2294,ghost,yes,1530.0,m,176.0,18.0,2.0,pumpkin,pesto pasta
9879,2021-12-25,vampire,76.0,forest,assault,axe,dusk,cloak,9879,vampire,no,909.0,f,159.0,37.0,5.0,garlic,lasagna
6696,2021-01-03,zombie,25.0,swamp,murder,knife,night,blood,6696,zombie,no,113.0,f,163.0,17.0,6.0,sunlight,rats
4177,2022-08-19,skeleton,2.0,castle,arson,knife,night,bones,4177,skeleton,no,994.0,f,158.0,7.0,8.0,silver,brain
1920,2024-08-10,vampire,18.0,castle,theft,pistol,night,teeth,1920,vampire,no,487.0,m,151.0,31.0,8.0,garlic,pesto pasta
9627,2023-02-22,skeleton,18.0,castle,arson,,day,bones,9627,skeleton,no,1684.0,m,158.0,15.0,2.0,silver,pesto pasta
8235,2021-03-05,skeleton,71.0,mountain,nightly disturbance,knife,night,bones,8235,skeleton,yes,330.0,m,181.0,25.0,3.0,silver,pesto pasta
263,2021-01-05,vampire,45.0,castle,theft,pistol,dawn,blood,263,vampire,no,616.0,f,182.0,45.0,5.0,silver,brain
2956,2021-08-30,skeleton,88.0,mountain,assault,,dusk,bones,2956,skeleton,yes,875.0,m,196.0,14.0,1.0,pumpkin,rats
9519,2023-10-27,vampire,6.0,castle,assault,knife,night,blood,9519,vampire,yes,426.0,m,154.0,61.0,9.0,garlic,brain
4990,2021-05-08,witch,96.0,swamp,theft,,dusk,potions,4990,witch,yes,623.0,m,150.0,12.0,4.0,garlic,lasagna
2854,2020-12-05,witch,3.0,village,arson,pistol,dawn,bones,2854,witch,no,349.0,m,181.0,21.0,5.0,garlic,lasagna
6595,2022-06-11,witch,35.0,mountain,kidnapping,knife,dusk,potions,6595,witch,no,333.0,f,155.0,21.0,5.0,hazelnut,humans
3374,2023-04-10,witch,72.0,village,arson,knife,day,cloak,3374,witch,no,505.0,m,154.0,11.0,2.0,hazelnut,humans
3562,2023-12-06,zombie,84.0,village,kidnapping,,dawn,potions,3562,zombie,no,82.0,f,188.0,18.0,2.0,cat hair,rats
4609,2021-12-22,vampire,98.0,castle,nightly disturbance,pistol,night,cloak,4609,vampire,no,839.0,m,181.0,39.0,6.0,garlic,pesto pasta
9753,2021-10-18,skeleton,97.0,castle,nightly disturbance,knife,night,cloak,9753,skeleton,yes,1234.0,f,190.0,21.0,1.0,silver,pesto pasta
7985,2021-05-17,skeleton,14.0,mountain,arson,pistol,dusk,bones,7985,skeleton,yes,88.0,f,164.0,1.0,3.0,garlic,pesto pasta
5383,2021-12-06,vampire,86.0,village,assault,,dusk,blood,5383,vampire,no,381.0,m,190.0,37.0,7.0,garlic,rats
5276,2022-12-23,skeleton,70.0,mountain,nightly disturbance,,night,bones,5276,skeleton,no,583.0,m,160.0,21.0,7.0,garlic,pesto pasta
2313,2020-04-13,zombie,32.0,forest,murder,knife,dusk,potions,2313,zombie,yes,34.0,f,167.0,8.0,3.0,cat hair,pesto pasta
6124,2020-01-18,vampire,8.0,village,assault,knife,dawn,blood,6124,vampire,no,330.0,m,158.0,30.0,9.0,silver,pesto pasta
4701,2020-03-23,ghost,37.0,castle,nightly disturbance,,night,potions,4701,ghost,yes,1629.0,m,164.0,43.0,2.0,cat hair,humans
5047,2022-05-13,werewolf,92.0,swamp,assault,,night,blood,5047,werewolf,no,44.0,f,180.0,73.0,6.0,silver,humans
6779,2020-09-14,werewolf,48.0,mountain,vandalism,knife,night,blood,6779,werewolf,yes,37.0,m,161.0,96.0,3.0,silver,brain
9416,2024-04-12,zombie,84.0,swamp,kidnapping,knife,dusk,potions,9416,zombie,yes,11.0,f,161.0,8.0,6.0,cat hair,pesto pasta
492,2020-07-31,zombie,81.0,mountain,murder,,dusk,blood,492,zombie,yes,190.0,f,158.0,4.0,1.0,silver,humans
2238,2021-06-08,vampire,53.0,mountain,assault,brute force,dawn,blood,2238,vampire,no,456.0,f,177.0,59.0,5.0,silver,brain
5473,2021-05-02,ghost,5.0,village,nightly disturbance,brute force,night,potions,5473,ghost,no,2456.0,f,188.0,61.0,9.0,garlic,pesto pasta
7637,2022-12-20,vampire,23.0,castle,murder,brute force,night,cloak,7637,vampire,no,416.0,m,170.0,43.0,4.0,silver,humans
2583,2024-05-22,skeleton,74.0,castle,assault,,dusk,bones,2583,skeleton,yes,1221.0,m,162.0,12.0,5.0,hazelnut,humans
8,2020-08-10,witch,98.0,swamp,arson,,dusk,potions,8,witch,yes,355.0,f,163.0,18.0,1.0,hazelnut,pesto pasta
3694,2020-05-18,ghost,63.0,village,vandalism,knife,dawn,potions,3694,ghost,no,770.0,m,196.0,46.0,2.0,sunlight,pesto pasta
6477,2023-08-10,skeleton,71.0,castle,nightly disturbance,pistol,night,bones,6477,skeleton,yes,1217.0,f,179.0,22.0,3.0,silver,lasagna
9256,2024-01-30,witch,87.0,swamp,kidnapping,,dusk,potions,9256,witch,yes,401.0,m,176.0,26.0,1.0,hazelnut,lasagna
4921,2020-09-02,ghost,23.0,castle,theft,knife,night,cloak,4921,ghost,yes,1284.0,m,156.0,42.0,10.0,pumpkin,brain
4447,2023-01-14,zombie,4.0,forest,murder,,night,blood,4447,zombie,no,56.0,f,183.0,15.0,2.0,silver,humans
9006,2021-09-12,zombie,91.0,village,kidnapping,axe,dawn,blood,9006,zombie,no,115.0,m,169.0,9.0,3.0,sunlight,humans
5604,2024-10-03,skeleton,84.0,mountain,assault,knife,dusk,bones,5604,skeleton,no,834.0,f,187.0,41.0,6.0,silver,rats
5351,2022-02-23,zombie,53.0,swamp,kidnapping,,night,blood,5351,zombie,no,187.0,m,175.0,15.0,6.0,cat hair,brain
2454,2022-04-12,witch,21.0,swamp,arson,n/a,dusk,bones,2454,witch,no,545.0,f,191.0,17.0,2.0,hazelnut,pesto pasta
6813,2020-04-21,werewolf,37.0,forest,assault,knife,night,teeth,6813,werewolf,yes,82.0,f,173.0,37.0,6.0,silver,lasagna
1834,2020-08-21,ghost,33.0,castle,arson,,dusk,cloak,1834,ghost,no,2063.0,m,157.0,34.0,8.0,hazelnut,brain
6892,2022-04-10,skeleton,32.0,mountain,arson,axe,day,cloak,6892,skeleton,no,866.0,m,174.0,14.0,8.0,silver,rats
9722,2023-02-07,witch,70.0,village,kidnapping,pistol,day,bones,9722,witch,no,440.0,f,188.0,9.0,8.0,hazelnut,pesto pasta
2302,2023-08-19,skeleton,80.0,castle,arson,knife,day,bones,2302,skeleton,no,1038.0,f,151.0,26.0,3.0,silver,rats
1021,2022-04-08,skeleton,68.0,mountain,nightly disturbance,brute force,night,bones,1021,skeleton,no,2060.0,m,168.0,9.0,5.0,silver,pesto pasta
1593,2022-04-21,zombie,43.0,forest,kidnapping,knife,night,potions,1593,zombie,yes,49.0,m,172.0,18.0,8.0,cat hair,pesto pasta
7335,2022-08-07,werewolf,14.0,forest,assault,,dusk,fur,7335,werewolf,yes,68.0,f,164.0,68.0,6.0,hazelnut,rats
1079,2022-07-26,ghost,9.0,castle,vandalism,pistol,night,potions,1079,ghost,yes,2770.0,m,198.0,77.0,6.0,pumpkin,lasagna
2014,2023-03-30,ghost,76.0,village,nightly disturbance,,night,potions,2014,ghost,yes,1995.0,m,151.0,61.0,1.0,pumpkin,humans
4011,2022-08-04,skeleton,75.0,castle,arson,knife,dusk,bones,4011,skeleton,yes,441.0,f,157.0,33.0,8.0,silver,pesto pasta
9164,2023-09-06,vampire,17.0,village,assault,,dusk,cloak,9164,vampire,yes,492.0,f,175.0,50.0,7.0,sunlight,brain
5939,2020-07-21,skeleton,94.0,castle,arson,axe,day,cloak,5939,skeleton,yes,1048.0,f,197.0,18.0,7.0,silver,rats
8517,2021-12-29,ghost,24.0,village,vandalism,axe,night,cloak,8517,ghost,yes,1445.0,f,183.0,51.0,10.0,sunlight,humans
4588,2022-07-02,werewolf,29.0,swamp,kidnapping,brute force,night,bones,4588,werewolf,yes,80.0,m,150.0,86.0,3.0,silver,brain
9418,2021-07-14,werewolf,77.0,village,assault,,dusk,teeth,9418,werewolf,yes,92.0,f,182.0,87.0,6.0,hazelnut,lasagna
7264,2022-07-14,vampire,63.0,mountain,nightly disturbance,pistol,night,blood,7264,vampire,no,600.0,f,165.0,52.0,4.0,silver,lasagna
3906,2023-09-10,witch,15.0,mountain,arson,,night,potions,3906,witch,no,521.0,m,182.0,19.0,1.0,hazelnut,lasagna
9510,2020-11-13,witch,21.0,swamp,arson,knife,dusk,blood,9510,witch,no,260.0,m,186.0,15.0,3.0,hazelnut,brain
6893,2021-05-18,ghost,36.0,village,theft,,dusk,cloak,6893,ghost,no,1171.0,m,169.0,44.0,3.0,pumpkin,lasagna
3080,2023-02-06,skeleton,15.0,swamp,nightly disturbance,axe,night,bones,3080,skeleton,yes,1280.0,m,180.0,9.0,6.0,silver,humans
789,2023-03-02,vampire,31.0,castle,theft,pistol,night,blood,789,vampire,no,209.0,f,190.0,30.0,4.0,silver,humans
6816,2024-01-09,witch,19.0,swamp,kidnapping,,day,potions,6816,witch,no,424.0,m,179.0,22.0,8.0,hazelnut,brain
2705,2024-03-11,werewolf,87.0,village,assault,axe,night,potions,2705,werewolf,no,77.0,m,163.0,95.0,6.0,silver,brain
1768,2020-09-10,zombie,32.0,swamp,kidnapping,,dawn,blood,1768,zombie,yes,74.0,f,182.0,13.0,5.0,cat hair,lasagna
6286,2021-08-07,ghost,43.0,castle,vandalism,knife,dusk,potions,6286,ghost,yes,1678.0,m,157.0,72.0,4.0,sunlight,brain
8023,2021-02-17,vampire,45.0,castle,assault,pistol,night,cloak,8023,vampire,yes,1.0,f,156.0,41.0,8.0,garlic,rats
2822,2022-09-23,zombie,67.0,forest,murder,,night,potions,2822,zombie,yes,50.0,f,160.0,13.0,2.0,pumpkin,brain
6585,2021-05-23,werewolf,20.0,swamp,assault,pistol,night,fur,6585,werewolf,no,199.0,m,156.0,30.0,6.0,hazelnut,humans
5834,2022-10-28,skeleton,62.0,mountain,assault,,day,bones,5834,skeleton,no,1201.0,f,165.0,21.0,1.0,silver,rats
6423,2021-03-21,skeleton,58.0,castle,assault,axe,day,cloak,6423,skeleton,no,1652.0,f,177.0,39.0,5.0,garlic,rats
5026,2020-01-20,skeleton,30.0,mountain,nightly disturbance,pistol,night,bones,5026,skeleton,yes,1319.0,m,155.0,1.0,6.0,pumpkin,brain
7662,2022-07-24,werewolf,35.0,forest,assault,,night,blood,7662,werewolf,no,89.0,f,158.0,49.0,8.0,hazelnut,rats
1103,2022-10-21,ghost,29.0,mountain,vandalism,axe,night,cloak,1103,ghost,no,2178.0,m,197.0,9.0,8.0,pumpkin,pesto pasta
6592,2021-04-04,ghost,8.0,castle,vandalism,pistol,dusk,potions,6592,ghost,no,2007.0,m,186.0,65.0,3.0,sunlight,rats
9704,2020-01-22,witch,3.0,mountain,kidnapping,knife,day,blood,9704,witch,yes,90.0,f,188.0,19.0,8.0,hazelnut,lasagna
4674,2023-09-13,vampire,79.0,castle,nightly disturbance,knife,night,blood,4674,vampire,no,752.0,m,193.0,32.0,4.0,sunlight,
2352,2021-09-28,skeleton,39.0,castle,assault,,dawn,cloak,2352,skeleton,no,1525.0,f,174.0,33.0,8.0,silver,lasagna
6600,2021-08-20,ghost,76.0,village,vandalism,axe,dusk,cloak,6600,ghost,no,1.0,m,170.0,26.0,4.0,pumpkin,brain
9061,2023-12-28,skeleton,94.0,mountain,nightly disturbance,pistol,night,cloak,9061,skeleton,no,310.0,f,158.0,18.0,7.0,cat hair,lasagna
5104,2022-03-21,vampire,90.0,castle,nightly disturbance,brute force,night,blood,5104,vampire,yes,199.0,m,198.0,24.0,5.0,sunlight,humans
2636,2022-04-17,ghost,20.0,village,nightly disturbance,brute force,night,potions,2636,ghost,yes,1940.0,m,184.0,29.0,8.0,pumpkin,lasagna
9111,2024-09-29,vampire,59.0,castle,murder,brute force,dusk,blood,9111,vampire,no,496.0,m,171.0,51.0,8.0,garlic,lasagna
2318,2021-07-26,werewolf,29.0,mountain,assault,,night,blood,2318,werewolf,no,41.0,f,182.0,79.0,6.0,silver,pesto pasta
1746,2020-08-11,zombie,98.0,swamp,kidnapping,knife,dawn,teeth,1746,zombie,yes,170.0,m,178.0,18.0,2.0,cat hair,rats
618,2024-09-03,vampire,73.0,castle,nightly disturbance,axe,night,blood,618,vampire,yes,246.0,m,171.0,57.0,7.0,silver,pesto pasta
4713,2021-11-16,skeleton,55.0,castle,assault,axe,day,bones,4713,skeleton,no,973.0,f,190.0,21.0,10.0,hazelnut,humans
8130,2024-07-07,vampire,42.0,castle,assault,,dusk,blood,8130,vampire,yes,170.0,f,156.0,21.0,1.0,silver,humans
5470,2021-04-21,skeleton,66.0,swamp,nightly disturbance,brute force,night,bones,5470,skeleton,no,1652.0,f,164.0,10.0,5.0,silver,brain
348,2020-11-08,skeleton,6.0,mountain,vandalism,brute force,day,cloak,348,skeleton,no,1.0,m,164.0,35.0,3.0,silver,lasagna
4730,2022-01-22,werewolf,75.0,forest,vandalism,knife,dusk,teeth,4730,werewolf,no,46.0,m,180.0,55.0,6.0,cat hair,lasagna
8874,2019-11-12,werewolf,90.0,forest,assault,axe,dusk,teeth,8874,werewolf,no,89.0,f,198.0,87.0,6.0,cat hair,rats
3789,2022-12-02,witch,8.0,swamp,arson,axe,dusk,fur,3789,witch,no,804.0,f,161.0,19.0,4.0,silver,brain
8540,2021-09-12,vampire,60.0,castle,assault,,dusk,cloak,8540,vampire,yes,238.0,f,186.0,46.0,1.0,garlic,pesto pasta
9399,2020-08-25,vampire,62.0,castle,assault,pistol,night,cloak,9399,vampire,yes,700.0,f,150.0,29.0,7.0,sunlight,lasagna
6059,2023-03-23,zombie,4.0,mountain,kidnapping,axe,day,blood,6059,zombie,no,99.0,f,171.0,9.0,10.0,silver,pesto pasta
3250,2024-01-25,vampire,81.0,castle,nightly disturbance,pistol,night,blood,3250,vampire,no,592.0,m,197.0,49.0,7.0,sunlight,humans
98,2021-10-26,ghost,76.0,village,nightly disturbance,brute force,night,potions,98,ghost,no,2126.0,f,177.0,48.0,5.0,sunlight,lasagna
7460,2022-12-08,skeleton,88.0,mountain,assault,brute force,day,cloak,7460,skeleton,yes,1207.0,m,156.0,17.0,6.0,silver,humans
7741,2023-04-17,witch,5.0,forest,kidnapping,pistol,dusk,bones,7741,witch,no,463.0,m,184.0,20.0,8.0,hazelnut,pesto pasta
5227,2019-12-09,zombie,76.0,swamp,kidnapping,knife,dusk,blood,5227,zombie,no,99.0,f,154.0,9.0,2.0,sunlight,brain
7350,2023-09-29,ghost,81.0,village,vandalism,knife,night,potions,7350,ghost,no,1003.0,m,164.0,72.0,10.0,sunlight,brain
6227,2022-09-27,ghost,98.0,forest,vandalism,knife,night,cloak,6227,ghost,no,3266.0,f,155.0,100.0,2.0,sunlight,lasagna
1553,2020-02-21,zombie,95.0,swamp,kidnapping,pistol,dusk,potions,1553,zombie,no,105.0,f,191.0,15.0,5.0,garlic,lasagna
3625,2020-07-30,werewolf,48.0,forest,assault,,night,blood,3625,werewolf,yes,110.0,f,183.0,18.0,2.0,hazelnut,pesto pasta
9537,2020-08-15,zombie,55.0,swamp,kidnapping,pistol,day,blood,9537,zombie,no,160.0,f,196.0,19.0,5.0,cat hair,lasagna
7056,2021-02-12,ghost,13.0,castle,vandalism,,night,potions,7056,ghost,no,3150.0,f,176.0,32.0,3.0,pumpkin,rats
3685,2023-06-19,ghost,62.0,castle,arson,,night,potions,3685,ghost,yes,1022.0,m,195.0,58.0,1.0,sunlight,rats
2687,2022-02-07,skeleton,33.0,mountain,nightly disturbance,knife,night,bones,2687,skeleton,yes,910.0,m,197.0,8.0,1.0,garlic,pesto pasta
9924,2023-05-17,vampire,10.0,castle,theft,axe,night,blood,9924,vampire,no,539.0,m,167.0,57.0,7.0,silver,rats
1533,2023-08-31,vampire,2.0,castle,theft,axe,night,blood,1533,vampire,yes,759.0,f,160.0,32.0,7.0,sunlight,lasagna
5110,2021-05-25,witch,38.0,swamp,arson,,day,teeth,5110,witch,yes,411.0,f,151.0,11.0,3.0,hazelnut,pesto pasta
9442,2024-08-27,werewolf,53.0,mountain,assault,,dawn,blood,9442,werewolf,yes,111.0,m,174.0,60.0,8.0,cat hair,rats
4671,2023-03-27,vampire,36.0,village,assault,knife,night,blood,4671,vampire,yes,775.0,m,152.0,13.0,8.0,sunlight,humans
4315,2022-03-14,witch,4.0,village,kidnapping,,dawn,cloak,4315,witch,no,430.0,f,171.0,17.0,4.0,garlic,brain
3706,2022-12-25,ghost,77.0,castle,nightly disturbance,,night,cloak,3706,ghost,yes,1904.0,m,172.0,51.0,3.0,pumpkin,brain
6632,2021-01-25,vampire,30.0,castle,assault,axe,night,teeth,6632,vampire,yes,637.0,m,177.0,44.0,7.0,garlic,humans
5860,2023-08-22,skeleton,42.0,castle,vandalism,,dusk,cloak,5860,skeleton,no,723.0,f,185.0,46.0,10.0,silver,lasagna
2114,2021-02-12,skeleton,87.0,castle,arson,knife,day,cloak,2114,skeleton,yes,321.0,m,196.0,5.0,10.0,garlic,rats
7168,2024-09-30,ghost,24.0,village,arson,,dusk,potions,7168,ghost,no,476.0,f,173.0,50.0,8.0,sunlight,pesto pasta
6233,2022-04-03,skeleton,99.0,mountain,vandalism,,dusk,cloak,6233,skeleton,yes,733.0,m,190.0,1.0,8.0,silver,pesto pasta
580,2020-10-31,skeleton,36.0,mountain,arson,brute force,night,bones,580,skeleton,no,334.0,m,183.0,28.0,4.0,silver,lasagna
9655,2024-02-23,vampire,26.0,mountain,nightly disturbance,axe,night,teeth,9655,vampire,yes,314.0,f,171.0,51.0,7.0,garlic,pesto pasta
4735,2022-08-21,ghost,17.0,castle,nightly disturbance,axe,night,potions,4735,ghost,no,1.0,m,179.0,36.0,8.0,sunlight,humans
9165,2024-07-31,werewolf,42.0,forest,nightly disturbance,brute force,night,teeth,9165,werewolf,yes,81.0,m,164.0,61.0,7.0,hazelnut,rats
3094,2023-01-26,ghost,63.0,village,nightly disturbance,knife,night,potions,3094,ghost,yes,1454.0,m,189.0,69.0,10.0,sunlight,brain
9385,2023-06-11,skeleton,53.0,castle,vandalism,,night,bones,9385,skeleton,yes,1131.0,f,165.0,28.0,2.0,silver,lasagna
6536,2023-07-21,witch,28.0,mountain,arson,axe,dawn,cloak,6536,witch,yes,239.0,m,168.0,25.0,4.0,hazelnut,brain
7231,2020-06-27,ghost,49.0,castle,nightly disturbance,n/a,night,cloak,7231,ghost,no,3451.0,f,192.0,70.0,6.0,sunlight,brain
6700,2021-01-08,skeleton,14.0,forest,assault,knife,dusk,bones,6700,skeleton,no,1009.0,f,155.0,44.0,10.0,silver,humans
8578,2024-09-20,skeleton,76.0,forest,arson,brute force,day,bones,8578,skeleton,yes,1127.0,m,161.0,26.0,3.0,silver,lasagna
8002,2020-04-30,ghost,99.0,village,nightly disturbance,,night,cloak,8002,ghost,yes,2902.0,f,152.0,58.0,6.0,pumpkin,lasagna
7417,2022-12-26,witch,49.0,swamp,arson,brute force,day,cloak,7417,witch,no,248.0,f,154.0,30.0,4.0,hazelnut,humans
6368,2024-06-13,witch,41.0,swamp,kidnapping,brute force,night,potions,6368,witch,yes,308.0,m,165.0,15.0,9.0,hazelnut,rats
7977,2020-06-17,skeleton,48.0,castle,arson,knife,night,bones,7977,skeleton,no,1373.0,m,157.0,25.0,8.0,hazelnut,brain
9534,2022-07-12,werewolf,8.0,forest,assault,axe,night,fur,9534,werewolf,no,86.0,m,191.0,92.0,3.0,cat hair,brain
8269,2021-05-17,ghost,33.0,village,vandalism,,dusk,cloak,8269,ghost,no,610.0,m,193.0,66.0,1.0,pumpkin,humans
4525,2021-08-21,witch,81.0,village,arson,brute force,day,bones,4525,witch,yes,309.0,m,153.0,16.0,3.0,hazelnut,rats
4995,2024-03-14,vampire,97.0,castle,assault,,night,teeth,4995,vampire,no,370.0,f,181.0,37.0,6.0,garlic,pesto pasta
6036,2020-06-23,witch,34.0,village,kidnapping,,dusk,cloak,6036,witch,yes,455.0,f,165.0,21.0,3.0,pumpkin,rats
375,2022-01-28,werewolf,62.0,mountain,nightly disturbance,,night,blood,375,werewolf,yes,126.0,m,188.0,66.0,2.0,sunlight,rats
1960,2024-05-18,skeleton,93.0,swamp,nightly disturbance,pistol,night,bones,1960,skeleton,yes,485.0,f,195.0,18.0,10.0,hazelnut,brain
2380,2020-09-09,witch,22.0,village,arson,knife,dusk,potions,2380,witch,yes,287.0,f,165.0,25.0,1.0,hazelnut,rats
7198,2024-02-20,witch,40.0,mountain,kidnapping,brute force,dawn,teeth,7198,witch,yes,365.0,f,194.0,12.0,3.0,hazelnut,pesto pasta
1772,2020-05-19,vampire,76.0,village,assault,knife,night,blood,1772,vampire,yes,780.0,m,167.0,36.0,8.0,garlic,pesto pasta
3707,2024-09-02,werewolf,71.0,village,assault,brute force,dusk,bones,3707,werewolf,no,128.0,f,197.0,76.0,6.0,cat hair,pesto pasta
7369,2023-02-11,zombie,20.0,swamp,assault,brute force,dusk,potions,7369,zombie,yes,105.0,m,182.0,16.0,6.0,pumpkin,rats
3689,2021-11-04,werewolf,61.0,swamp,vandalism,knife,night,fur,3689,werewolf,no,93.0,f,198.0,59.0,6.0,silver,brain
5253,2024-08-26,vampire,14.0,village,assault,pistol,night,blood,5253,vampire,yes,349.0,m,196.0,25.0,6.0,silver,brain
7986,2023-02-08,zombie,14.0,forest,murder,knife,night,potions,7986,zombie,no,54.0,f,196.0,18.0,6.0,pumpkin,rats
2389,2023-11-14,skeleton,4.0,castle,assault,knife,day,bones,2389,skeleton,no,2073.0,m,198.0,62.0,2.0,silver,rats
4303,2020-06-25,witch,22.0,village,arson,,night,potions,4303,witch,yes,338.0,f,197.0,23.0,3.0,pumpkin,brain
5489,2021-02-06,werewolf,15.0,forest,kidnapping,,night,fur,5489,werewolf,yes,145.0,f,166.0,47.0,6.0,hazelnut,humans
